Text A,Text B,Threshold,Cutoff,N-Grams,Num Matches,Text A Length,Text B Length,Locations in A,Locations in B
gender_trouble_pages.txt,gender_texts/The Reader Whom,3,5,3,3,533517,93279,"[(212788, 212941), (213557, 213695), (218341, 218522)]","[(3685, 3838), (23885, 24021), (24464, 24645)]"
gender_trouble_pages.txt,gender_texts/Fashions and Fu,3,5,3,1,533517,80007,"[(468649, 468718)]","[(73717, 73789)]"
gender_trouble_pages.txt,gender_texts/THE VERTIGO OF HISTORICAL ANALYSES IN A GLOBALIZING WORLD,3,5,3,1,533517,33993,"[(478055, 478118)]","[(6453, 6517)]"
gender_trouble_pages.txt,gender_texts/STRANGE GOURMET TASTE WASTE PROUST,3,5,3,1,533517,58544,"[(515047, 515119)]","[(55887, 55954)]"
gender_trouble_pages.txt,gender_texts/An Immodest Pro,3,5,3,1,533517,57893,"[(477001, 477083)]","[(53943, 54028)]"
gender_trouble_pages.txt,gender_texts/Western Masculi,3,5,3,1,533517,79214,"[(495198, 495272)]","[(9828, 9901)]"
gender_trouble_pages.txt,gender_texts/Paul and the Genealogy of Gender,3,5,3,1,533517,112061,"[(86870, 87882)]","[(510, 1519)]"
gender_trouble_pages.txt,gender_texts/Reading Steins Genders Transmasculine Signification in the 1910s and 1920s,3,5,3,1,533517,72988,"[(503324, 503394)]","[(67489, 67565)]"
gender_trouble_pages.txt,gender_texts/STRANGE GOURMET,3,5,3,1,533517,58544,"[(515047, 515119)]","[(55887, 55954)]"
gender_trouble_pages.txt,gender_texts/Masculinidad di,3,5,3,1,533517,46431,"[(439455, 439625)]","[(9746, 9916)]"
gender_trouble_pages.txt,gender_texts/Passionate Deba,3,5,3,1,533517,94990,"[(485422, 485551)]","[(88604, 88741)]"
gender_trouble_pages.txt,gender_texts/My Men Have Bec,3,5,3,1,533517,56778,"[(443328, 443393)]","[(8892, 8958)]"
gender_trouble_pages.txt,gender_texts/GENDER PERFORMANCE IN VICTORY,3,5,3,1,533517,30137,"[(477833, 477898)]","[(27520, 27585)]"
gender_trouble_pages.txt,gender_texts/Irigarays Mimic,3,5,3,2,533517,39075,"[(138078, 138218), (481756, 481841)]","[(2153, 2309), (37478, 37560)]"
gender_trouble_pages.txt,gender_texts/Why Propertius ,3,5,3,1,533517,68297,"[(497490, 497534)]","[(64208, 64262)]"
gender_trouble_pages.txt,"gender_texts/YULIA DRUNINA: THE BLOND-BRAIDED SOLDIER"" ON THE POETIC FRONT.",3,5,3,1,533517,68149,"[(50788, 50940)]","[(21395, 21546)]"
gender_trouble_pages.txt,gender_texts/Postmodern Prid,3,5,3,7,533517,88869,"[(48443, 48614), (71330, 71464), (123764, 124157), (124582, 124745), (421463, 421825), (422173, 422458), (432593, 432762)]","[(55969, 56140), (58708, 58846), (59419, 59811), (59816, 59979), (61073, 61435), (61440, 61725), (66745, 66907)]"
gender_trouble_pages.txt,gender_texts/FEMINIST AUDIEN,3,5,3,2,533517,49717,"[(491716, 491841), (499374, 499518)]","[(20047, 20168), (24354, 24497)]"
gender_trouble_pages.txt,gender_texts/ReLandscaping S,3,5,3,1,533517,63016,"[(468649, 468718)]","[(57679, 57748)]"
gender_trouble_pages.txt,gender_texts/CONSUMING MOTHE,3,5,3,1,533517,19665,"[(147640, 147749)]","[(15459, 15569)]"
gender_trouble_pages.txt,gender_texts/The Camera and ,3,5,3,1,533517,50148,"[(481756, 481824)]","[(48042, 48110)]"
gender_trouble_pages.txt,gender_texts/Sismologia da performance Ritual drama e play na teoria antropológica,3,5,3,1,533517,76817,"[(478800, 478845)]","[(67399, 67446)]"
gender_trouble_pages.txt,gender_texts/Snow White and ,3,5,3,2,533517,51167,"[(30139, 30245), (48484, 48614)]","[(4732, 4842), (7183, 7314)]"
gender_trouble_pages.txt,gender_texts/The Mirrored Se,3,5,3,1,533517,54710,"[(99761, 99889)]","[(4024, 4152)]"
gender_trouble_pages.txt,gender_texts/Gender and Corr,3,5,3,1,533517,144596,"[(147993, 148059)]","[(41080, 41146)]"
gender_trouble_pages.txt,gender_texts/Global Breakdan,3,5,3,1,533517,49592,"[(468649, 468718)]","[(47481, 47550)]"
gender_trouble_pages.txt,gender_texts/Kristevas Imagi,3,5,3,1,533517,84534,"[(503582, 503659)]","[(97, 178)]"
gender_trouble_pages.txt,gender_texts/Performing in H,3,5,3,1,533517,70838,"[(468649, 468718)]","[(68428, 68497)]"
gender_trouble_pages.txt,gender_texts/Idols of the Ma,3,5,3,1,533517,71683,"[(524174, 524260)]","[(66022, 66109)]"
gender_trouble_pages.txt,gender_texts/Cyborg or Godde,3,5,3,1,533517,39608,"[(88738, 88965)]","[(9203, 9464)]"
gender_trouble_pages.txt,gender_texts/Otherworldly Wo,3,5,3,1,533517,70215,"[(476056, 476119)]","[(59460, 59523)]"
gender_trouble_pages.txt,gender_texts/Saints Progeny ,3,5,3,1,533517,45273,"[(209906, 210071)]","[(38689, 38854)]"
gender_trouble_pages.txt,gender_texts/En busca del paraíso ausente Mujer varonil y Autor femenil en una utopía feminista inédita del siglo XVII español,3,5,3,1,533517,51704,"[(376972, 377187)]","[(8761, 8972)]"
gender_trouble_pages.txt,gender_texts/Bound by Blood ,3,5,3,1,533517,84059,"[(440138, 440300)]","[(1637, 1800)]"
gender_trouble_pages.txt,gender_texts/The Subject of ,3,5,3,3,533517,39072,"[(320630, 320744), (321067, 321191), (471755, 471893)]","[(20535, 20649), (20682, 20802), (38240, 38363)]"
gender_trouble_pages.txt,gender_texts/Male Pleasure a,3,5,3,1,533517,60679,"[(513845, 514099)]","[(14853, 15116)]"
gender_trouble_pages.txt,gender_texts/Music and the Negotiation of Orthodox Jewish Gender Roles in Partnership Minyanim,3,5,3,1,533517,54806,"[(447625, 448048)]","[(34503, 34926)]"
gender_trouble_pages.txt,gender_texts/Play the Man Pa,3,5,3,1,533517,35427,"[(460074, 460244)]","[(9924, 10094)]"
gender_trouble_pages.txt,gender_texts/Reevaluating Fe,3,5,3,1,533517,59077,"[(523982, 524098)]","[(55241, 55353)]"
gender_trouble_pages.txt,gender_texts/Seré lo que tú ,3,5,3,1,533517,67428,"[(431997, 432146)]","[(48871, 49020)]"
gender_trouble_pages.txt,gender_texts/Getting into Tr,3,5,3,3,533517,95733,"[(44247, 44442), (328240, 328529), (328561, 328634)]","[(5467, 5662), (86149, 86417), (86424, 86497)]"
gender_trouble_pages.txt,gender_texts/A Third World F,3,5,3,1,533517,104368,"[(431403, 431480)]","[(20966, 21043)]"
gender_trouble_pages.txt,gender_texts/Redemptive Rest,3,5,3,2,533517,29440,"[(183920, 184138), (184238, 184376)]","[(23804, 24020), (24025, 24161)]"
gender_trouble_pages.txt,gender_texts/Embroidered Fem,3,5,3,1,533517,52514,"[(94256, 94329)]","[(3366, 3439)]"
gender_trouble_pages.txt,gender_texts/Rethinking Issu,3,5,3,2,533517,151210,"[(375305, 375424), (375561, 375661)]","[(33901, 34023), (34015, 34113)]"
gender_trouble_pages.txt,gender_texts/The Pathologiza,3,5,3,6,533517,68152,"[(418202, 418602), (433304, 433476), (434702, 434977), (435237, 435597), (439426, 439594), (493724, 493799)]","[(48679, 49075), (49134, 49306), (49320, 49595), (49577, 49939), (50076, 50244), (64967, 65042)]"
gender_trouble_pages.txt,gender_texts/Modern economic,3,5,3,1,533517,93071,"[(477202, 477262)]","[(88432, 88501)]"
gender_trouble_pages.txt,gender_texts/Women Gender an,3,5,3,1,533517,101080,"[(478055, 478195)]","[(8752, 77244)]"
gender_trouble_pages.txt,"gender_texts/GENDER TRANSFUSIONS IN GEORGE ELIOT'S THE LIFTED VEIL"".",3,5,3,1,533517,50260,"[(431521, 431865)]","[(28737, 29081)]"
gender_trouble_pages.txt,gender_texts/Mulheres E Jogo,3,5,3,1,533517,41114,"[(177961, 178084)]","[(23833, 23956)]"
gender_trouble_pages.txt,gender_texts/Editorial Political Hystories,3,5,3,2,533517,20862,"[(63900, 63982), (64063, 64329)]","[(3477, 3557), (3550, 3816)]"
gender_trouble_pages.txt,gender_texts/Queer Theory Wh,3,5,3,2,533517,46777,"[(481404, 481554), (489892, 489992)]","[(9168, 40311), (44987, 45087)]"
gender_trouble_pages.txt,gender_texts/Livelihood Shif,3,5,3,1,533517,72259,"[(29942, 30002)]","[(50725, 50785)]"
gender_trouble_pages.txt,gender_texts/Fractured Resis,3,5,3,2,533517,67780,"[(68015, 68134), (147067, 147314)]","[(9050, 9169), (53443, 53691)]"
gender_trouble_pages.txt,gender_texts/Rousseau Matern,3,5,3,1,533517,68154,"[(430988, 431053)]","[(64644, 64711)]"
gender_trouble_pages.txt,gender_texts/Lo más prohibid,3,5,3,1,533517,52506,"[(139878, 140252)]","[(42534, 42909)]"
gender_trouble_pages.txt,gender_texts/Feminist Fatigu,3,5,3,1,533517,72585,"[(478124, 478195)]","[(21973, 22044)]"
gender_trouble_pages.txt,gender_texts/Selfhood as Sys,3,5,3,1,533517,55491,"[(523992, 524098)]","[(13679, 13786)]"
gender_trouble_pages.txt,gender_texts/The Aged Woman ,3,5,3,1,533517,52281,"[(432114, 432254)]","[(2352, 2492)]"
gender_trouble_pages.txt,gender_texts/Shame and Mutilation of Enemies in the Hebrew Bible,3,5,3,2,533517,56596,"[(494609, 494682), (515047, 515125)]","[(12368, 12441), (12471, 12549)]"
gender_trouble_pages.txt,gender_texts/Of yarmulkes and categories Delegating boundaries and the phenomenology of interactional expectation,3,5,3,1,533517,73921,"[(478793, 478839)]","[(68058, 68118)]"
gender_trouble_pages.txt,gender_texts/Do Boys Have to,3,5,3,1,533517,73720,"[(476472, 476555)]","[(70129, 70224)]"
gender_trouble_pages.txt,gender_texts/GENDER TRANSFUSIONS IN GEORGE ELIOTS THE LIFTED VEIL,3,5,3,1,533517,50260,"[(431521, 431865)]","[(28737, 29081)]"
gender_trouble_pages.txt,gender_texts/Body Projects o,3,5,3,1,533517,107656,"[(468649, 468718)]","[(92423, 92492)]"
gender_trouble_pages.txt,gender_texts/Devilish Ways S,3,5,3,1,533517,61090,"[(141105, 141398)]","[(2354, 2646)]"
gender_trouble_pages.txt,gender_texts/Féminisme marxi,3,5,3,1,533517,83915,"[(497485, 497527)]","[(47080, 47122)]"
gender_trouble_pages.txt,gender_texts/GLOSSING SCRIPT,3,5,3,1,533517,35972,"[(430935, 431480)]","[(4316, 4861)]"
gender_trouble_pages.txt,gender_texts/Queering the St,3,5,3,1,533517,52265,"[(498519, 498591)]","[(45137, 45209)]"
gender_trouble_pages.txt,gender_texts/Consolidating C,3,5,3,1,533517,63382,"[(59702, 59790)]","[(4700, 4790)]"
gender_trouble_pages.txt,gender_texts/Gender Expectat,3,5,3,1,533517,71376,"[(147654, 147832)]","[(18009, 18186)]"
gender_trouble_pages.txt,gender_texts/Reading Martin ,3,5,3,1,533517,53907,"[(477833, 477951)]","[(49587, 49711)]"
gender_trouble_pages.txt,gender_texts/The Speaking Ob,3,5,3,1,533517,38444,"[(481756, 481824)]","[(37692, 37757)]"
gender_trouble_pages.txt,gender_texts/Hegemonic Femininities and Intersectional Domination,3,5,3,1,533517,104277,"[(478124, 478195)]","[(100606, 100677)]"
gender_trouble_pages.txt,gender_texts/Performative Ut,3,5,3,1,533517,43067,"[(123890, 124038)]","[(10476, 10623)]"
gender_trouble_pages.txt,gender_texts/Problems of Emb,3,5,3,1,533517,78341,"[(439426, 439574)]","[(28167, 28315)]"
gender_trouble_pages.txt,gender_texts/WHITHER FEMINIST PHILOSOPHY,3,5,3,1,533517,32838,"[(455722, 455887)]","[(10016, 10181)]"
gender_trouble_pages.txt,gender_texts/I AM PRINCE JUSSUF ELSE LASKERSCHÜLERS AUTOBIOGRAPHICAL PERFORMANCE,3,5,3,1,533517,26211,"[(443403, 443721)]","[(10613, 10932)]"
gender_trouble_pages.txt,gender_texts/A NoseLength in,3,5,3,3,533517,73315,"[(147640, 147832), (458670, 458782), (495025, 495125)]","[(23413, 23605), (23744, 23854), (67184, 67290)]"
gender_trouble_pages.txt,gender_texts/Homosocial Ment,3,5,3,1,533517,103448,"[(443328, 443393)]","[(6379, 6445)]"
gender_trouble_pages.txt,gender_texts/Geologies of Se,3,5,3,5,533517,65511,"[(467, 615), (254102, 254169), (356558, 356658), (439426, 439766), (441998, 442096)]","[(6268, 6420), (24161, 24236), (40833, 40930), (43079, 43419), (46654, 46752)]"
gender_trouble_pages.txt,gender_texts/Brittens opera ,3,5,3,1,533517,69472,"[(147117, 147232)]","[(15445, 15562)]"
gender_trouble_pages.txt,gender_texts/Patterned Fluid,3,5,3,1,533517,54603,"[(520838, 520890)]","[(53766, 53818)]"
gender_trouble_pages.txt,gender_texts/Queering the Hi,3,5,3,1,533517,74191,"[(489242, 489343)]","[(59206, 59318)]"
gender_trouble_pages.txt,gender_texts/Against the Inv,3,5,3,1,533517,66434,"[(498063, 498168)]","[(32964, 33070)]"
gender_trouble_pages.txt,gender_texts/Author Index Bo,3,5,3,1,533517,171005,"[(474931, 474998)]","[(118101, 118168)]"
gender_trouble_pages.txt,gender_texts/Performing Poli,3,5,3,1,533517,85649,"[(431239, 431620)]","[(43508, 43889)]"
gender_trouble_pages.txt,gender_texts/Anatomy of a Fo,3,5,3,1,533517,34076,"[(64063, 64282)]","[(17909, 18129)]"
gender_trouble_pages.txt,gender_texts/La Celestina o ,3,5,3,1,533517,38126,"[(106126, 106346)]","[(5740, 5960)]"
gender_trouble_pages.txt,gender_texts/Seemingly Uncou,3,5,3,1,533517,122246,"[(32986, 33199)]","[(9628, 9841)]"
gender_trouble_pages.txt,gender_texts/Aint Nothin Like the Real Thing Baby Trey Ellis Search for New Black Voices,3,5,3,1,533517,40243,"[(523867, 524001)]","[(38691, 38822)]"
gender_trouble_pages.txt,gender_texts/The Sorcerer an,3,5,3,1,533517,105373,"[(499445, 499498)]","[(56359, 56415)]"
gender_trouble_pages.txt,gender_texts/PostApartheid P,3,5,3,1,533517,38550,"[(524014, 524098)]","[(27437, 27518)]"
gender_trouble_pages.txt,gender_texts/Nuevas configur,3,5,3,1,533517,49669,"[(434044, 434205)]","[(30972, 31133)]"
gender_trouble_pages.txt,gender_texts/One Blue Pussy,3,5,3,1,533517,81111,"[(142546, 142785)]","[(50066, 50306)]"
gender_trouble_pages.txt,gender_texts/What's Wrong with Sexual Harassment?,3,5,3,1,533517,309545,"[(11105, 11345)]","[(268390, 268630)]"
gender_trouble_pages.txt,gender_texts/Essentialism an,3,5,3,1,533517,67663,"[(489260, 489354)]","[(66182, 66275)]"
gender_trouble_pages.txt,gender_texts/In between Stat,3,5,3,1,533517,61535,"[(475218, 475303)]","[(59115, 59212)]"
gender_trouble_pages.txt,gender_texts/Historiografía ,3,5,3,1,533517,67334,"[(478055, 478118)]","[(9341, 9402)]"
gender_trouble_pages.txt,gender_texts/The Diabolical Strategy of Mimesis Luce Irigarays Reading of Maurice MerleauPonty,3,5,3,1,533517,47348,"[(477848, 477951)]","[(45699, 45802)]"
gender_trouble_pages.txt,gender_texts/Male Daughters ,3,5,3,3,533517,23977,"[(124582, 124745), (435522, 435631), (478060, 478195)]","[(3868, 4047), (4696, 4806), (19268, 19473)]"
gender_trouble_pages.txt,gender_texts/Ethnicity and t,3,5,3,1,533517,70081,"[(471741, 471794)]","[(67391, 67444)]"
gender_trouble_pages.txt,gender_texts/A SLIPPAGE OF M,3,5,3,1,533517,48755,"[(49048, 49628)]","[(30488, 31068)]"
gender_trouble_pages.txt,gender_texts/Feminism Postmodernism and Psychological Research,3,5,3,5,533517,82433,"[(441492, 441578), (460836, 460936), (471706, 471794), (477853, 477925), (503424, 503495)]","[(26346, 26432), (27093, 27191), (72679, 72767), (75768, 75842), (76481, 76552)]"
gender_trouble_pages.txt,gender_texts/The Reader Whom I Love Homoerotic Secrets in David                             Copperfield,3,5,3,3,533517,93279,"[(212788, 212941), (213557, 213695), (218341, 218522)]","[(3685, 3838), (23885, 24021), (24464, 24645)]"
gender_trouble_pages.txt,gender_texts/IP³,3,5,3,1,533517,254510,"[(464317, 464718)]","[(165800, 166249)]"
gender_trouble_pages.txt,gender_texts/Malevolent Trad,3,5,3,1,533517,60813,"[(473861, 473952)]","[(14586, 14677)]"
gender_trouble_pages.txt,gender_texts/Feminist History after the Linguistic Turn Historicizing Discourse and Experience,3,5,3,2,533517,111156,"[(481404, 481466), (493724, 493788)]","[(90313, 90375), (98849, 98913)]"
gender_trouble_pages.txt,gender_texts/THE SENSE OF A LADY AN EXPLORATION OF TRANSVESTITE ROLES IN KATHAKALI AND THEIR RELATION TO KERALAN GENDER CONSTRUCTIONS,3,5,3,3,533517,94244,"[(432914, 433032), (443290, 443362), (445078, 445164)]","[(56605, 56723), (56948, 57020), (58994, 59079)]"
gender_trouble_pages.txt,gender_texts/Reconstituting ,3,5,3,1,533517,59229,"[(461319, 461440)]","[(49031, 49152)]"
gender_trouble_pages.txt,gender_texts/Faith Desire an,3,5,3,1,533517,69427,"[(511166, 511266)]","[(24466, 24572)]"
gender_trouble_pages.txt,gender_texts/Keep the Appala,3,5,3,1,533517,66770,"[(442658, 442787)]","[(16295, 16424)]"
gender_trouble_pages.txt,gender_texts/Turning Archite,3,5,3,1,533517,31140,"[(476786, 476900)]","[(26080, 26199)]"
gender_trouble_pages.txt,gender_texts/communicative s,3,5,3,1,533517,70122,"[(102154, 102238)]","[(17927, 18011)]"
gender_trouble_pages.txt,gender_texts/ReVisions of Ra,3,5,3,1,533517,83191,"[(524331, 524390)]","[(13384, 13443)]"
gender_trouble_pages.txt,gender_texts/ARMONÍA SOMERS ,3,5,3,2,533517,40040,"[(76837, 77091), (78885, 78991)]","[(26517, 26771), (26786, 26892)]"
gender_trouble_pages.txt,gender_texts/The History of ,3,5,3,1,533517,71909,"[(524157, 524252)]","[(53390, 53485)]"
gender_trouble_pages.txt,gender_texts/Identity Politi,3,5,3,3,533517,39127,"[(465351, 465505), (481404, 481471), (500697, 500774)]","[(17454, 17608), (33273, 33339), (33520, 33595)]"
gender_trouble_pages.txt,gender_texts/Blurred Boundar,3,5,3,1,533517,125900,"[(523867, 523956)]","[(114469, 114557)]"
gender_trouble_pages.txt,gender_texts/Auteurs,3,5,3,1,533517,8543,"[(496482, 496553)]","[(1043, 1112)]"
gender_trouble_pages.txt,gender_texts/Postmodern Identities and the Politics of the Legal Subject,3,5,3,1,533517,66588,"[(68983, 69150)]","[(4645, 4812)]"
gender_trouble_pages.txt,gender_texts/Queer Gothic Angela Carter and the lost narratives of sexual subversion,3,5,3,1,533517,38525,"[(499422, 499518)]","[(38266, 38364)]"
gender_trouble_pages.txt,gender_texts/Ubiquitous Identities and Elusive Subjects: Puzzles from Central Europe,3,5,3,1,533517,62208,"[(101032, 101482)]","[(11861, 12312)]"
gender_trouble_pages.txt,"gender_texts/Raça, sexualidade e doença em Moçambique",3,5,3,1,533517,63014,"[(65154, 65500)]","[(28061, 28407)]"
gender_trouble_pages.txt,gender_texts/Soul in Blakes Writing Redeeming the Word,3,5,3,1,533517,33678,"[(524174, 524242)]","[(29880, 29948)]"
gender_trouble_pages.txt,gender_texts/Fraternal Friendship and Commemorative Desire,3,5,3,1,533517,64024,"[(477848, 477925)]","[(59970, 60046)]"
gender_trouble_pages.txt,gender_texts/Searching for t,3,5,3,2,533517,62594,"[(295711, 295895), (503404, 503478)]","[(57643, 57827), (61189, 61263)]"
gender_trouble_pages.txt,gender_texts/Contemporary Memoirs of Mathematical Passion,3,5,3,1,533517,49934,"[(38488, 38678)]","[(23873, 24063)]"
gender_trouble_pages.txt,gender_texts/The Kinda Comed,3,5,3,1,533517,49705,"[(499374, 499610)]","[(43689, 43918)]"
gender_trouble_pages.txt,gender_texts/VENEDIKT EROFEE,3,5,3,1,533517,64242,"[(523982, 524085)]","[(57844, 57943)]"
gender_trouble_pages.txt,gender_texts/What Difference,3,5,3,1,533517,41872,"[(124582, 124675)]","[(35509, 35596)]"
gender_trouble_pages.txt,gender_texts/Nómadas políglotas y travestis Subjetividades migrantes para el nuevo milenio en la más reciente narrativa de Isabel Allende,3,5,3,2,533517,50223,"[(131646, 132003), (131747, 132014)]","[(43379, 43736), (43481, 43747)]"
gender_trouble_pages.txt,gender_texts/Elfriede Jeline,3,5,3,1,533517,93715,"[(405263, 405374)]","[(27703, 27816)]"
gender_trouble_pages.txt,gender_texts/Exceeding Hegel,3,5,3,2,533517,77418,"[(181707, 181781), (481756, 481841)]","[(61597, 61667), (75227, 75312)]"
gender_trouble_pages.txt,gender_texts/Cosmetic Traged,3,5,3,4,533517,67913,"[(177693, 177768), (177930, 178084), (179874, 180030), (497254, 497396)]","[(34162, 34237), (34247, 34401), (44901, 45057), (66112, 66212)]"
gender_trouble_pages.txt,gender_texts/ORLANDOS VOYAGE,3,5,3,2,533517,76341,"[(217618, 217844), (481756, 481824)]","[(7656, 7882), (73138, 73206)]"
gender_trouble_pages.txt,gender_texts/Speaking Matter,3,5,3,2,533517,77382,"[(123652, 124157), (440102, 440289)]","[(46035, 46540), (48028, 48214)]"
gender_trouble_pages.txt,gender_texts/Troubling under,3,5,3,1,533517,53958,"[(464317, 464595)]","[(8532, 8810)]"
gender_trouble_pages.txt,gender_texts/Theorizing Diff,3,5,3,1,533517,79262,"[(481756, 481858)]","[(73942, 74037)]"
gender_trouble_pages.txt,gender_texts/Sibling Logic o,3,5,3,1,533517,68474,"[(481756, 481824)]","[(65147, 65215)]"
gender_trouble_pages.txt,gender_texts/Culture and Ine,3,5,3,1,533517,58651,"[(23584, 23737)]","[(41424, 41573)]"
